"frame_no","bodyparts","x_p1","y_p1","c_p1","x_p2","y_p2","c_p2"
535,"RHeel",127.695,1034.46,0.874969,454.081,948.314,0.865885
536,"Nose",163.7,553.711,0.925828,417.673,522.188,0.981646
536,"Neck",132.152,612.807,0.877605,449.455,594.426,0.942528
536,"RShoulder",91.1495,617.351,0.890871,412.974,594.38,0.897238
536,"RElbow",50.3468,703.37,0.958742,381.694,667.084,0.95051
536,"RWrist",100.275,753.413,0.850786,367.853,721.554,0.866191
536,"LShoulder",186.506,608.279,0.853343,485.941,594.502,0.943622
536,"LElbow",204.5,672.011,0.906089,513.018,667.101,0.884667
536,"LWrist",236.252,735.148,0.921733,508.54,739.767,0.915224
536,"MidHip",154.532,780.511,0.885479,444.957,739.648,0.898001
536,"RHip",122.777,780.729,0.886341,413.343,739.55,0.921294
536,"RKnee",131.993,916.53,0.885962,417.98,844.001,0.882251
536,"RAnkle",132.207,1025.5,0.876844,449.279,925.913,0.94453
536,"LHip",177.336,776.171,0.882408,467.631,739.762,0.866733
536,"LKnee",209.238,875.747,0.855193,458.772,848.696,0.905562
536,"LAnkle",163.801,957.636,0.933464,490.292,966.511,0.899783
536,"REye",154.53,535.663,0.87067,413.367,517.501,0.8649
536,"LEye",163.995,531.231,0.886733,426.917,517.616,0.901673
536,"REar",122.682,553.886,0.919968,0,0,0
536,"LEar",0,0,0,454.144,526.525,0.983553
536,"LBigToe",199.987,989.257,0.925694,463.14,998.483,0.859537
536,"LSmallToe",195.66,975.672,0.82468,485.95,1002.83,0.890397
536,"LHeel",159.075,966.526,0.690996,494.941,980.221,0.790217
536,"RBigToe",186.336,1052.68,0.830995,408.632,957.301,0.936347
536,"RSmallToe",163.604,1061.65,0.88285,408.765,943.882,0.896249
536,"RHeel",127.664,1034.41,0.885291,454.04,948.289,0.864914
537,"Nose",159.402,553.791,0.944639,417.879,522.197,0.969427
537,"Neck",132.097,612.716,0.885977,449.46,594.419,0.937094
537,"RShoulder",86.8396,612.871,0.892134,408.68,594.43,0.879212
537,"RElbow",45.9295,703.218,0.886989,381.658,667.137,0.953694
537,"RWrist",91.2464,748.962,0.921596,367.918,721.705,0.862521
537,"LShoulder",190.9,608.305,0.861969,485.995,594.446,0.932115
537,"LElbow",209.114,671.974,0.879685,517.589,667.111,0.890292
537,"LWrist",236.145,735.101,0.923998,517.578,739.729,0.92488
537,"MidHip",154.584,780.477,0.888874,449.252,739.671,0.914919
537,"RHip",122.757,780.634,0.900941,413.412,739.611,0.931264
537,"RKnee",127.687,907.672,0.867833,422.265,844.037,0.875304
537,"RAnkle",132.023,1025.5,0.891363,449.287,925.963,0.94262
537,"LHip",177.458,776.207,0.870315,472.236,739.746,0.87291
537,"LKnee",213.602,880.214,0.867016,463.122,848.576,0.907373
537,"LAnkle",163.724,962.108,0.941154,490.321,962.189,0.914421
537,"REye",145.678,535.629,0.862248,417.616,517.561,0.894825
537,"LEye",163.916,531.276,0.914237,435.812,517.627,0.900539
537,"REar",118.322,553.71,0.887567,0,0,0
537,"LEar",0,0,0,454.264,526.457,0.968994
537,"LBigToe",200.108,993.761,0.898862,463.227,998.432,0.882492
537,"LSmallToe",199.955,984.68,0.799932,490.148,1002.75,0.908535
537,"LHeel",159.001,971.121,0.679329,494.935,975.725,0.787731
537,"RBigToe",181.902,1052.63,0.836317,408.586,957.355,0.939913
537,"RSmallToe",159.407,1061.64,0.873576,408.706,943.949,0.896582
537,"RHeel",127.562,1034.45,0.878136,454.042,948.361,0.865066
538,"Nose",159.171,549.269,0.917868,417.981,522.149,0.963497
538,"Neck",132.035,608.308,0.896613,449.588,594.45,0.946046
538,"RShoulder",86.6732,612.775,0.892577,413.014,594.42,0.898273
538,"RElbow",45.6921,698.976,0.857183,381.659,667.103,0.94652
538,"RWrist",86.8537,748.966,0.929655,372.259,721.73,0.865727
538,"LShoulder",190.971,608.177,0.876674,490.246,594.521,0.941257
538,"LElbow",209.117,671.804,0.90167,521.924,667.054,0.895377
538,"LWrist",231.737,726.084,0.884984,521.958,739.567,0.92388
538,"MidHip",154.548,780.525,0.882259,449.417,739.672,0.923425
538,"RHip",118.426,780.701,0.887286,417.648,739.613,0.930223
538,"RKnee",127.527,912.031,0.881903,422.281,844.079,0.877853
538,"RAnkle",127.743,1025.42,0.88356,449.257,925.996,0.939044
538,"LHip",181.866,776.218,0.862726,481.111,739.738,0.882089
538,"LKnee",213.636,875.909,0.86047,472.165,848.754,0.889647
538,"LAnkle",163.893,962.115,0.939903,490.254,966.501,0.898768
538,"REye",136.603,531.231,0.887925,417.712,517.486,0.878988
538,"LEye",163.619,531.063,0.962847,435.978,517.566,0.898753
538,"REar",113.848,553.666,0.870711,0,0,0
538,"LEar",0,0,0,458.568,526.433,0.948673
538,"LBigToe",204.601,998.143,0.912172,463.166,998.485,0.856009
538,"LSmallToe",204.563,989.172,0.818527,485.972,1002.82,0.887873
538,"LHeel",159.142,971.085,0.73781,494.858,980.173,0.801386
538,"RBigToe",181.913,1048.25,0.810175,408.627,957.386,0.953329
538,"RSmallToe",159.353,1061.67,0.838591,408.706,948.333,0.910772
538,"RHeel",127.483,1030.2,0.849274,453.989,948.403,0.881473
539,"Nose",154.776,544.769,0.891978,422.404,522.176,0.943899
539,"Neck",131.966,603.856,0.91191,453.869,594.528,0.950657
539,"RShoulder",86.5662,608.332,0.892814,413.159,594.513,0.924651
539,"RElbow",41.2125,694.473,0.81422,386.045,667.135,0.928068
539,"RWrist",86.5618,748.842,0.937821,372.425,721.641,0.883322
539,"LShoulder",190.96,603.636,0.90283,490.547,594.597,0.937406
539,"LElbow",209.215,671.6,0.909023,522.137,667.244,0.929043
539,"LWrist",231.577,721.726,0.874523,522.222,739.798,0.950888
539,"MidHip",154.541,780.52,0.883143,449.579,739.775,0.936377
539,"RHip",118.376,780.711,0.879745,417.795,739.695,0.933274
539,"RKnee",127.568,907.552,0.884962,422.282,844.025,0.874868
539,"RAnkle",127.675,1025.37,0.890276,449.224,925.982,0.934324
539,"LHip",181.872,776.198,0.863885,481.338,739.867,0.913375
539,"LKnee",209.084,880.46,0.897825,476.6,848.696,0.885447
539,"LAnkle",163.981,966.643,0.922466,490.28,962.19,0.906917
539,"REye",132.142,531.15,0.905333,417.892,517.544,0.872506
539,"LEye",159.345,526.77,0.976823,444.846,517.513,0.907427
539,"REar",113.786,549.308,0.85799,0,0,0
539,"LEar",168.43,535.712,0.3519,463.053,522.279,0.926039
539,"LBigToe",209.135,998.514,0.885885,467.589,998.431,0.871862
539,"LSmallToe",209.12,993.75,0.822232,490.177,998.519,0.90436
539,"LHeel",159.167,980.098,0.758925,494.793,975.681,0.799495
539,"RBigToe",181.882,1052.68,0.826925,408.617,957.368,0.935233
539,"RSmallToe",159.301,1061.7,0.847346,408.694,948.293,0.898657
539,"RHeel",127.405,1030.18,0.843738,453.952,948.373,0.880259
540,"Nose",154.785,540.224,0.894307,422.434,522.269,0.948818
540,"Neck",131.957,603.745,0.920626,454.056,594.399,0.935019
540,"RShoulder",86.4871,608.242,0.894141,413.321,594.418,0.938384
540,"RElbow",36.735,694.374,0.800948,386.156,667.107,0.916352
540,"RWrist",86.4775,753.367,0.919203,376.701,726.141,0.889942
540,"LShoulder",190.995,599.303,0.926896,494.91,594.425,0.907529
540,"LElbow",213.683,671.539,0.902893,526.43,667.168,0.929803
540,"LWrist",227.318,712.605,0.897302,526.587,739.881,0.950865
540,"MidHip",154.671,780.498,0.895261,453.88,739.82,0.947909
540,"RHip",118.434,780.725,0.884605,417.986,739.733,0.923944
540,"RKnee",127.561,907.596,0.886479,422.381,848.39,0.882388
540,"RAnkle",127.703,1025.36,0.887401,449.231,930.277,0.927682
540,"LHip",186.438,776.141,0.865829,485.676,739.912,0.938385
540,"LKnee",204.599,884.736,0.928428,476.66,848.809,0.896168
540,"LAnkle",164.04,980.077,0.900351,490.381,962.204,0.904413
540,"REye",132.092,526.82,0.929282,417.924,517.612,0.863575
540,"LEye",159.306,526.674,0.984854,444.851,517.586,0.913564
540,"REar",104.879,549.226,0.846909,0,0,0
540,"LEar",0,0,0,463.235,522.207,0.915015
540,"LBigToe",213.694,1016.43,0.873239,472.086,998.399,0.88643
540,"LSmallToe",218.14,998.542,0.828425,490.244,998.502,0.908301
540,"LHeel",159.208,989.137,0.802457,494.913,975.649,0.79169
540,"RBigToe",181.849,1057.15,0.822272,408.654,957.396,0.955871
540,"RSmallToe",159.234,1061.75,0.838161,408.764,948.378,0.914674
540,"RHeel",127.462,1030.16,0.843792,453.963,952.769,0.901522
541,"Nose",154.657,535.799,0.889242,426.918,522.256,0.937147
541,"Neck",131.949,603.804,0.913608,454.205,594.442,0.930145
541,"RShoulder",82.1311,608.336,0.872107,413.383,594.436,0.944766
541,"RElbow",0,0,0,390.51,667.049,0.895897
541,"RWrist",0,0,0,376.787,730.602,0.901851
541,"LShoulder",195.271,599.326,0.931058,499.376,594.504,0.896893
541,"LElbow",222.767,671.66,0.91854,526.61,667.169,0.934729
541,"LWrist",227.195,712.721,0.874914,531.118,739.825,0.953809
541,"MidHip",154.679,780.447,0.895754,453.988,739.894,0.943918
541,"RHip",118.441,780.672,0.89055,422.273,739.799,0.91578
541,"RKnee",127.531,898.641,0.890427,422.417,848.41,0.878576
541,"RAnkle",127.719,1025.53,0.896145,449.256,930.217,0.938012
541,"LHip",186.466,776.084,0.861445,485.754,739.971,0.940429
541,"LKnee",199.928,884.947,0.971266,476.796,853.011,0.899889
541,"LAnkle",168.303,993.536,0.91437,490.431,962.1,0.9134
541,"REye",131.946,526.762,0.950418,422.339,517.6,0.834326
541,"LEye",159.188,526.581,0.989393,449.263,517.63,0.932007
541,"REar",100.381,549.174,0.853448,0,0,0
541,"LEar",0,0,0,472.098,526.483,0.913131
541,"LBigToe",218.22,1021.01,0.845066,472.195,998.387,0.921397
541,"LSmallToe",218.244,1003,0.795531,490.375,998.457,0.931174
541,"LHeel",159.391,998.115,0.803433,494.88,971.119,0.803329
541,"RBigToe",177.302,1057.18,0.85193,408.665,957.396,0.955659
541,"RSmallToe",159.134,1061.76,0.867045,408.735,948.357,0.917912
541,"RHeel",127.504,1034.47,0.860588,453.986,948.449,0.895633
542,"Nose",154.52,535.669,0.88473,431.443,526.515,0.924785
542,"Neck",127.684,603.809,0.923097,458.501,594.458,0.922414
542,"RShoulder",82.0925,612.736,0.868356,417.578,594.441,0.946817
542,"RElbow",0,0,0,390.621,667.161,0.910361
542,"RWrist",0,0,0,381.307,730.787,0.924903
542,"LShoulder",190.926,599.249,0.929376,499.462,594.502,0.892721
542,"LElbow",227.176,671.75,0.931242,526.719,667.205,0.934816
542,"LWrist",222.718,721.565,0.836667,531.245,739.876,0.945994
542,"MidHip",154.654,780.506,0.888005,454.115,739.794,0.93489
542,"RHip",118.418,780.722,0.881422,422.39,739.679,0.90348
542,"RKnee",127.553,903.015,0.891085,422.331,844.03,0.871546
542,"RAnkle",127.763,1025.55,0.881239,449.246,930.198,0.931478
542,"LHip",186.442,776.16,0.855875,485.874,739.884,0.947703
542,"LKnee",195.526,889.254,0.973981,481.148,848.833,0.905001
542,"LAnkle",164.04,993.857,0.921263,490.45,962.105,0.907354
542,"REye",127.665,526.7,0.97243,422.47,521.877,0.86389
542,"LEye",159.033,526.489,0.977544,449.396,521.949,0.959151
542,"REar",100.23,544.729,0.866221,0,0,0
542,"LEar",0,0,0,476.653,526.515,0.922593
542,"LBigToe",222.64,1025.55,0.857019,472.091,998.393,0.910876
542,"LSmallToe",222.609,1011.84,0.778721,490.293,998.487,0.930508
542,"LHeel",159.288,998.459,0.787272,494.926,971.149,0.78685
542,"RBigToe",172.867,1057.28,0.869708,408.613,957.401,0.942116
542,"RSmallToe",159.062,1061.83,0.859465,408.692,948.359,0.905141
542,"RHeel",127.576,1034.48,0.855074,453.995,948.432,0.889427
543,"Nose",150.065,535.669,0.872478,440.362,526.462,0.934319
543,"Neck",127.699,603.756,0.925875,458.578,594.479,0.91977
543,"RShoulder",82.0633,608.358,0.869143,417.688,594.533,0.954334
543,"RElbow",0,0,0,404.05,667.152,0.894862
543,"RWrist",0,0,0,381.638,735.102,0.917978
543,"LShoulder",190.968,599.211,0.932752,499.484,594.465,0.88966
543,"LElbow",227.301,671.857,0.936636,526.811,667.216,0.918299
543,"LWrist",218.28,726.131,0.82448,535.729,739.992,0.925003
543,"MidHip",154.585,780.466,0.882056,454.222,744.122,0.923987
543,"RHip",118.338,780.635,0.881493,422.477,739.889,0.892194
543,"RKnee",127.516,898.595,0.902334,422.293,848.363,0.884422
543,"RAnkle",127.573,1025.5,0.898225,449.291,925.91,0.957972
543,"LHip",186.375,776.173,0.850043,485.988,744.234,0.951042
543,"LKnee",195.445,889.431,0.971655,485.549,853.147,0.940762
543,"LAnkle",168.329,998.128,0.906858,490.483,961.983,0.913215
543,"REye",127.553,526.687,0.978283,426.915,521.885,0.871841
543,"LEye",154.721,526.499,0.966168,449.575,521.876,0.961611
543,"REar",95.8356,544.718,0.884218,0,0,0
543,"LEar",0,0,0,481.125,526.547,0.928491
543,"LBigToe",222.727,1029.82,0.885272,472.134,998.301,0.921278
543,"LSmallToe",222.71,1011.98,0.792738,490.333,998.386,0.941567
543,"LHeel",159.379,1002.82,0.761771,494.936,966.66,0.797148
543,"RBigToe",168.382,1057.24,0.874259,408.675,957.354,0.938678
543,"RSmallToe",154.621,1061.83,0.846458,408.743,943.939,0.90155
543,"RHeel",127.348,1034.41,0.861548,454.055,943.875,0.87406
544,"Nose",145.579,535.775,0.860235,440.464,526.642,0.936083
544,"Neck",127.765,603.781,0.918828,458.699,594.526,0.913273
544,"RShoulder",82.0602,612.746,0.86945,417.839,594.587,0.934774
544,"RElbow",32.1851,698.796,0.819002,408.556,667.249,0.91725
544,"RWrist",82.0161,766.886,0.881859,386.189,730.79,0.868526
544,"LShoulder",195.284,599.241,0.938096,504.019,594.503,0.884422
544,"LElbow",227.35,671.943,0.936858,531.245,667.334,0.904201
544,"LWrist",213.701,735.111,0.846263,549.317,744.156,0.922825
544,"MidHip",154.584,780.49,0.884184,458.63,739.945,0.903531
544,"RHip",118.344,780.627,0.889179,431.335,739.877,0.877864
544,"RKnee",127.496,898.626,0.90152,422.278,844.099,0.881085
544,"RAnkle",127.473,1025.49,0.902488,449.277,925.985,0.947292
544,"LHip",186.381,776.232,0.855312,490.323,744.165,0.94212
544,"LKnee",195.323,889.47,0.960503,485.514,853.026,0.952142
544,"LAnkle",168.242,993.856,0.916416,490.503,962.19,0.906345
544,"REye",127.497,526.734,0.974403,435.814,522.022,0.863323
544,"LEye",154.645,526.564,0.956292,449.654,522.107,0.984531
544,"REar",95.829,540.308,0.884605,0,0,0
544,"LEar",0,0,0,481.317,526.693,0.93309
544,"LBigToe",222.695,1025.58,0.867427,467.576,998.363,0.920628
544,"LSmallToe",222.694,1011.86,0.787815,490.176,998.508,0.93376
544,"LHeel",159.325,998.5,0.786464,499.371,975.644,0.774496
544,"RBigToe",168.44,1057.26,0.877334,408.634,957.357,0.945375
544,"RSmallToe",154.663,1061.84,0.855038,408.733,948.302,0.897084
544,"RHeel",123.063,1030.23,0.857761,454.044,948.348,0.87599
545,"Nose",136.642,535.644,0.861355,444.862,526.697,0.946538
545,"Neck",131.953,603.762,0.921706,463.106,594.833,0.914732
545,"RShoulder",82.0706,612.723,0.870927,417.832,598.988,0.94816
545,"RElbow",41.317,698.773,0.840144,408.565,671.745,0.919663
545,"RWrist",81.9698,767.036,0.894216,395.17,735.291,0.905211
545,"LShoulder",195.323,599.265,0.938877,513.074,594.818,0.906347
545,"LElbow",231.643,676.281,0.938667,535.645,671.636,0.896447
545,"LWrist",213.708,735.235,0.854191,553.703,744.227,0.931463
545,"MidHip",154.596,780.473,0.887815,463.04,744.51,0.863652
545,"RHip",118.333,780.597,0.892647,435.908,744.48,0.866132
545,"RKnee",127.5,898.55,0.903781,422.258,848.493,0.898225
545,"RAnkle",127.62,1025.34,0.893108,449.289,925.906,0.952721
545,"LHip",186.402,776.236,0.857296,490.478,744.528,0.900253
545,"LKnee",195.386,889.431,0.971327,485.594,853.352,0.937653
545,"LAnkle",168.415,993.871,0.900451,490.551,962.197,0.904617
545,"REye",127.301,526.696,0.974355,435.962,522.088,0.875865
545,"LEye",150.171,526.492,0.935976,453.913,522.133,0.986396
545,"REar",95.6663,544.753,0.903278,0,0,0
545,"LEar",0,0,0,485.679,526.759,0.950737
545,"LBigToe",222.69,1025.59,0.860116,467.582,998.374,0.93366
545,"LSmallToe",222.728,1011.88,0.785059,490.187,998.513,0.947149
545,"LHeel",163.549,998.481,0.779621,499.418,975.561,0.772443
545,"RBigToe",168.428,1052.74,0.881999,408.69,957.361,0.940343
545,"RSmallToe",154.66,1061.66,0.854937,408.753,943.955,0.895871
545,"RHeel",127.415,1030.11,0.879367,454.038,943.857,0.868797
546,"Nose",136.545,535.724,0.86234,449.365,526.669,0.978307
546,"Neck",127.768,603.805,0.919641,467.593,594.788,0.904344
546,"RShoulder",82.0375,612.871,0.867033,422.25,594.719,0.916623
546,"RElbow",45.6887,699.011,0.881818,408.583,671.615,0.919952
546,"RWrist",81.9464,771.327,0.891852,404.166,739.534,0.913161
546,"LShoulder",195.318,599.229,0.945958,513.055,598.99,0.903867
546,"LElbow",231.658,676.33,0.940701,535.689,671.74,0.877441
546,"LWrist",213.724,739.521,0.867546,553.841,744.346,0.928955
546,"MidHip",154.547,780.5,0.880775,463.092,744.541,0.859963
546,"RHip",118.277,780.643,0.88236,435.962,744.48,0.866559
546,"RKnee",127.558,903.08,0.892015,422.36,848.587,0.896403
546,"RAnkle",127.756,1025.45,0.893284,449.315,926.002,0.945094
546,"LHip",186.367,776.25,0.859302,490.537,748.787,0.883121
546,"LKnee",195.55,889.261,0.98582,485.648,853.425,0.932713
546,"LAnkle",172.778,993.825,0.890638,490.541,962.233,0.901199
546,"REye",123.122,526.771,0.968187,444.886,522.076,0.924191
546,"LEye",150.086,526.546,0.930066,454.22,522.173,0.972041
546,"REar",91.493,549.229,0.911882,0,0,0
546,"LEar",0,0,0,485.851,531.086,0.937912
546,"LBigToe",222.774,1025.54,0.880844,467.622,998.429,0.917821
546,"LSmallToe",222.796,1011.86,0.80556,490.211,1002.77,0.932162
546,"LHeel",163.62,998.414,0.79753,499.37,975.557,0.770414
546,"RBigToe",172.817,1052.72,0.84893,408.676,957.339,0.938901
546,"RSmallToe",159.018,1061.66,0.837361,408.78,943.95,0.895976
546,"RHeel",127.59,1030.2,0.884277,454.071,948.3,0.878871
547,"Nose",132.152,535.756,0.866298,449.395,526.77,0.972052
547,"Neck",131.955,603.866,0.911252,472.097,594.679,0.894325
547,"RShoulder",82.0533,617.356,0.870821,422.424,594.696,0.901405
547,"RElbow",45.9072,703.303,0.925729,413.119,667.374,0.944178
547,"RWrist",82.0474,771.352,0.901738,413.076,735.29,0.93942
547,"LShoulder",195.325,599.214,0.952052,517.422,594.709,0.908988
547,"LElbow",231.707,676.406,0.941533,535.604,671.626,0.870173
547,"LWrist",213.712,739.754,0.886229,553.778,744.302,0.917933
547,"MidHip",154.664,780.57,0.890133,467.58,744.523,0.854196
547,"RHip",118.384,780.723,0.884953,440.506,744.452,0.876765
547,"RKnee",127.561,903.076,0.889112,422.267,848.423,0.896607
547,"RAnkle",131.986,1025.53,0.890842,449.347,925.992,0.952588
547,"LHip",186.52,780.444,0.869334,494.833,748.79,0.873542
547,"LKnee",195.708,889.292,0.985421,485.723,853.385,0.94541
547,"LAnkle",177.332,993.882,0.887659,490.6,966.504,0.893444
547,"REye",123.048,526.833,0.957096,444.919,522.176,0.915572
547,"LEye",145.589,526.583,0.917263,454.197,522.237,0.98318
547,"REar",95.6572,549.322,0.913209,0,0,0
547,"LEar",159.027,531.121,0.340236,485.878,526.814,0.950969
547,"LBigToe",227.133,1025.58,0.90914,467.588,998.446,0.911944
547,"LSmallToe",227.173,1011.93,0.828257,490.193,1002.83,0.921216
547,"LHeel",163.796,998.473,0.807332,499.477,975.667,0.769124
547,"RBigToe",172.889,1052.69,0.853348,408.684,957.282,0.940404
547,"RSmallToe",159.063,1061.66,0.855379,413.013,943.886,0.901123
547,"RHeel",127.662,1034.41,0.865865,454.122,948.327,0.884278
548,"Nose",132.209,540.235,0.861054,449.55,526.802,0.984817
548,"Neck",131.959,608.236,0.903462,476.745,599.011,0.909776
548,"RShoulder",82.0093,621.867,0.872928,422.481,594.834,0.904659
548,"RElbow",50.178,703.466,0.956259,408.624,671.753,0.922923
548,"RWrist",82.1895,767.04,0.912624,413.326,739.625,0.963918
548,"LShoulder",195.366,599.276,0.949511,522.032,599.13,0.938286
548,"LElbow",231.743,680.834,0.93093,535.716,671.868,0.871685
548,"LWrist",218.121,739.852,0.891252,553.881,744.262,0.94182
548,"MidHip",154.749,780.651,0.897164,472.135,744.374,0.865765
548,"RHip",118.468,785.042,0.882434,444.868,744.307,0.894049
548,"RKnee",127.699,907.499,0.881249,422.252,844.114,0.884546
548,"RAnkle",132.084,1029.85,0.900482,449.3,925.984,0.953182
548,"LHip",190.884,780.484,0.883781,495.01,744.469,0.874962
548,"LKnee",200.017,889.26,0.976844,485.73,853.379,0.95702
548,"LAnkle",181.83,993.796,0.892904,490.584,966.473,0.899005
548,"REye",123.081,531.094,0.95387,445.048,522.234,0.9369
548,"LEye",145.681,526.641,0.918555,458.534,522.223,0.968119
548,"REar",95.6737,549.32,0.901644,0,0,0
