frame_no,bodyparts,x_p1,y_p1,c_p1,x_p2,y_p2,c_p2
1739,Nose,204.547,481.339,0.888273,381.318,454.297,0.960258
1740,Nose,204.505,485.573,0.889366,381.295,454.222,0.975016
1741,Nose,200.33,485.597,0.89303,377.15,454.202,0.973401
1742,Nose,204.504,485.62,0.888012,377.125,454.13,0.97474
1743,Nose,200.28,485.588,0.884643,381.275,454.036,0.977148
1744,Nose,200.053,481.231,0.890879,377.145,454.056,0.978946
1745,Nose,200.023,476.71,0.89941,381.273,453.945,0.985488
1746,Nose,200.021,476.783,0.891734,381.296,453.85,0.980313
1747,Nose,200.014,476.656,0.881937,381.268,449.687,0.968682
1748,Nose,200.027,476.683,0.877132,377.155,449.667,0.962362
1749,Nose,199.966,472.232,0.855062,381.318,449.691,0.972331
1750,Nose,199.97,472.204,0.869982,381.436,453.866,0.962103
1751,Nose,200.014,472.174,0.8578,381.609,449.668,0.953419
1752,Nose,200.026,472.188,0.854767,381.715,453.876,0.929558
1753,Nose,200.005,472.204,0.850953,390.517,453.91,0.925029
1754,Nose,199.97,472.235,0.851721,390.671,453.908,0.894058
1755,Nose,200.013,472.248,0.857405,399.564,449.711,0.880585
1756,Nose,200.053,476.71,0.840527,404.107,453.855,0.882359
1757,Nose,200.055,481.07,0.839936,408.545,449.703,0.917399
1758,Nose,200.057,476.789,0.841687,408.644,449.696,0.916176
1759,Nose,200.04,476.701,0.842452,413.044,453.863,0.93958
1760,Nose,200.005,472.221,0.857137,413.113,453.96,0.95256
1761,Nose,200.091,472.105,0.84502,413.099,453.909,0.95088
1762,Nose,200.084,472.168,0.859004,413.182,453.905,0.958196
1763,Nose,200.118,467.7,0.843074,413.212,453.84,0.94902
1764,Nose,200.055,458.691,0.875006,413.197,453.923,0.941939
1765,Nose,200.072,458.6,0.900492,413.211,453.939,0.9518
1766,Nose,200.077,458.582,0.909713,413.326,454.105,0.952006
1767,Nose,200.059,458.515,0.910177,413.392,453.944,0.956563
1768,Nose,200.09,458.532,0.912968,413.433,454.241,0.939406
1769,Nose,200.152,458.514,0.901614,413.444,454.268,0.950103
1770,Nose,200.206,458.723,0.890418,417.589,458.628,0.921301
1771,Nose,200.293,467.664,0.85606,417.681,458.748,0.911285
1772,Nose,204.509,476.638,0.852865,417.692,463.094,0.90754
1773,Nose,200.329,472.266,0.844069,417.715,463.072,0.900586
1774,Nose,204.543,476.727,0.839032,417.77,463.05,0.905644
1775,Nose,204.568,481.161,0.864694,417.735,458.556,0.934172
1776,Nose,204.584,481.237,0.878699,417.692,458.544,0.928362
1777,Nose,204.571,481.178,0.872446,417.648,454.287,0.928984
1778,Nose,204.573,481.154,0.864787,417.703,454.271,0.930538
1779,Nose,204.558,476.789,0.853062,417.748,454.18,0.932203
1780,Nose,200.195,472.149,0.830044,417.677,454.284,0.936039
1781,Nose,200.242,476.651,0.844981,417.643,458.498,0.92776
1782,Nose,200.193,472.221,0.866195,413.417,454.2,0.917837
1783,Nose,200.131,472.166,0.875146,413.31,454.214,0.903774
1784,Nose,200.043,472.244,0.881135,413.104,454.228,0.873478
1785,Nose,200.019,472.177,0.888415,408.776,454.237,0.866263
1786,Nose,200.032,467.736,0.902075,408.63,458.581,0.824183
1787,Nose,200.037,467.674,0.907109,408.498,458.585,0.76532
1788,Nose,199.933,467.598,0.906201,404.077,463.13,0.805126
1789,Nose,199.886,467.66,0.913236,395.094,458.758,0.787021
1790,Nose,199.841,467.742,0.907286,390.62,463.165,0.809535
1791,Nose,199.854,467.721,0.900005,390.572,472.202,0.819266
1792,Nose,195.736,472.193,0.9146,386.133,472.177,0.807369
1793,Nose,195.713,472.181,0.927962,386.05,476.801,0.824579
1794,Nose,195.693,472.257,0.927572,381.757,481.106,0.840381
1795,Nose,195.579,472.146,0.918864,381.62,476.757,0.78911
1796,Nose,195.496,472.222,0.89584,381.568,476.751,0.871548
1797,Nose,195.445,472.101,0.890435,381.462,476.65,0.878839
1798,Nose,195.458,467.648,0.907593,381.381,481.092,0.905973
1799,Nose,195.387,463.171,0.912424,381.288,476.725,0.879205
1800,Nose,195.301,463.119,0.897465,377.157,481.156,0.875984
1801,Nose,195.292,463.173,0.885254,381.29,481.163,0.902931
1802,Nose,195.289,463.078,0.890438,377.135,481.231,0.90654
1803,Nose,195.297,467.6,0.88616,377.148,481.347,0.92944
1804,Nose,195.278,467.586,0.866737,377.154,485.637,0.947219
1805,Nose,195.295,467.621,0.874241,377.156,485.617,0.930918
1806,Nose,195.363,472.178,0.878947,381.302,485.544,0.932556
1807,Nose,195.394,472.257,0.882141,377.127,476.748,0.865822
1808,Nose,195.417,472.228,0.885171,377.104,476.637,0.885048
1809,Nose,195.414,476.627,0.887033,381.268,472.248,0.902989
1810,Nose,195.424,476.648,0.889349,377.139,463.21,0.893421
1811,Nose,195.417,476.664,0.890898,377.157,463.123,0.899731
1812,Nose,195.353,476.695,0.871775,381.314,454.245,0.948852
1813,Nose,195.361,472.203,0.866776,381.355,454.199,0.964188
1814,Nose,195.353,472.266,0.863335,381.497,454.187,0.958716
1815,Nose,195.35,463.214,0.876797,381.596,454.21,0.949845
1816,Nose,195.33,467.698,0.869119,386.06,453.966,0.952201
1817,Nose,195.351,463.054,0.884599,395.066,453.973,0.934487
1818,Nose,195.325,458.702,0.88531,399.536,454.094,0.933425
1819,Nose,195.291,458.766,0.871695,404.097,453.982,0.939102
1820,Nose,195.301,463.167,0.874952,413.024,453.92,0.969006
1821,Nose,195.311,463.188,0.865986,413.267,453.897,0.988947
1822,Nose,195.363,463.232,0.871676,413.431,453.984,1.00177
1823,Nose,195.379,467.678,0.87077,417.706,453.917,1.00241
1824,Nose,195.406,463.236,0.86668,418.021,449.698,0.983895
1825,Nose,195.475,467.589,0.865602,422.392,449.656,0.967305
1826,Nose,195.508,467.652,0.87602,426.951,449.622,0.940512
1827,Nose,195.492,463.162,0.884813,431.429,449.625,0.934789
1828,Nose,195.453,458.67,0.901645,435.87,449.48,0.923903
1829,Nose,195.448,458.692,0.901091,440.372,449.351,0.915691
1830,Nose,195.465,458.674,0.875351,444.92,445.048,0.923546
1831,Nose,195.421,458.521,0.889342,445.032,444.862,0.91748
1832,Nose,195.519,458.602,0.905574,449.407,440.491,0.928521
1833,Nose,195.517,458.579,0.909748,449.555,440.418,0.934762
1834,Nose,195.521,458.516,0.90753,449.688,440.361,0.927963
1835,Nose,195.561,458.67,0.896374,453.87,444.815,0.937681
1836,Nose,195.626,458.712,0.905875,453.988,444.831,0.933783
1837,Nose,195.668,463.058,0.910549,454.126,444.906,0.929699
1838,Nose,195.619,458.67,0.899958,454.207,449.307,0.94857
1839,Nose,195.63,463.12,0.879924,454.247,449.371,0.952043
1840,Nose,195.704,463.225,0.888049,454.225,449.425,0.958749
1841,Nose,195.727,467.62,0.882454,454.27,449.434,0.952622
1842,Nose,199.867,467.604,0.890317,454.31,449.377,0.943759
1843,Nose,195.713,463.191,0.88874,458.614,444.983,0.915409
1844,Nose,195.643,458.608,0.901497,454.313,444.898,0.914006
1845,Nose,195.68,458.697,0.907155,458.495,444.821,0.907502
1846,Nose,195.661,463.054,0.90516,454.253,444.819,0.913785
1847,Nose,195.584,458.598,0.919225,454.254,440.43,0.909168
1848,Nose,195.594,458.586,0.929038,454.202,435.957,0.910002
1849,Nose,195.534,458.567,0.920125,454.063,435.857,0.91646
1850,Nose,195.5,458.651,0.904646,453.884,431.41,0.921885
1851,Nose,195.46,458.651,0.898415,449.635,435.828,0.926535
1852,Nose,195.472,458.655,0.899755,449.487,440.374,0.930422
1853,Nose,195.474,458.596,0.910109,449.387,440.477,0.929314
1854,Nose,195.447,454.296,0.916415,444.9,444.781,0.899255
1855,Nose,195.386,454.204,0.913845,435.951,449.264,0.899432
1856,Nose,195.439,454.225,0.925553,435.819,449.312,0.901777
1857,Nose,195.462,454.203,0.931802,431.356,449.442,0.914785
1858,Nose,195.45,454.251,0.924133,426.775,449.527,0.931643
1859,Nose,195.415,454.273,0.917101,417.985,449.597,0.968428
1860,Nose,195.397,454.3,0.915339,417.805,449.636,0.982856
1861,Nose,195.367,458.499,0.908617,417.702,449.561,0.972672
1862,Nose,195.334,458.502,0.904371,413.434,449.643,0.993394
1863,Nose,195.301,458.522,0.898854,413.381,449.608,0.989006
1864,Nose,195.282,458.495,0.89383,413.297,449.636,0.995017
1865,Nose,191.05,454.304,0.87582,413.227,449.544,0.98522
1866,Nose,191.033,454.228,0.888602,413.106,449.588,0.981096
1867,Nose,191.024,454.219,0.888586,408.682,449.687,0.964768
1868,Nose,195.296,458.516,0.891263,408.635,449.681,0.965433
1869,Nose,195.385,458.637,0.899884,404.215,453.927,0.949751
1870,Nose,195.371,463.046,0.882783,404.17,454.147,0.934533
1871,Nose,195.417,467.585,0.875854,404.09,454.147,0.930993
1872,Nose,195.436,467.698,0.879687,404.068,454.293,0.918637
1873,Nose,195.379,467.689,0.865687,404.123,454.315,0.916454
1874,Nose,195.391,467.668,0.867999,404.138,454.275,0.926851
1875,Nose,195.365,467.726,0.868439,404.091,454.214,0.926609
1876,Nose,195.367,467.665,0.880788,404.136,454.158,0.937724
1877,Nose,195.369,467.584,0.876905,404.135,454.025,0.938483
1878,Nose,195.342,463.07,0.881593,404.239,453.897,0.95546
1879,Nose,195.312,463.043,0.882977,404.225,449.688,0.948894
1880,Nose,191.068,458.723,0.860745,408.71,449.608,0.953932
1881,Nose,191.036,458.603,0.854259,412.964,449.541,0.956355
1882,Nose,190.995,458.547,0.862502,412.983,449.608,0.967438
1883,Nose,191.001,454.264,0.880985,413.153,449.516,0.98915
1884,Nose,191.054,454.232,0.900086,413.289,449.497,0.995246
1885,Nose,191.077,458.506,0.890121,413.353,449.549,0.99213
1886,Nose,190.998,454.294,0.88843,417.61,449.632,0.99671
1887,Nose,195.288,463.097,0.845698,417.676,449.586,0.99791
1888,Nose,195.417,467.662,0.858563,417.823,449.616,0.997
1889,Nose,195.47,467.713,0.858984,422.262,449.562,0.968097
1890,Nose,195.457,476.624,0.852988,422.41,449.561,0.956735
1891,Nose,195.516,472.239,0.858015,426.796,449.529,0.940071
1892,Nose,195.536,472.235,0.854966,426.922,449.333,0.914018
1893,Nose,195.699,476.729,0.886856,431.377,449.355,0.908695
1894,Nose,195.694,476.668,0.869313,435.852,449.328,0.905079
1895,Nose,195.705,472.175,0.866092,435.886,444.961,0.886808
1896,Nose,199.847,476.626,0.874464,435.941,444.929,0.88566
1897,Nose,199.843,472.222,0.864876,440.327,444.868,0.885903
1898,Nose,199.915,467.726,0.874489,444.82,444.922,0.910489
1899,Nose,199.957,472.188,0.875612,444.927,444.881,0.916236
1900,Nose,200.087,476.653,0.869039,444.967,444.891,0.921129
1901,Nose,200.292,476.635,0.84736,445.013,444.845,0.917487
1902,Nose,204.543,481.222,0.868074,444.956,444.856,0.91156
1903,Nose,204.552,481.257,0.872854,449.334,445.03,0.941208
1904,Nose,204.618,485.61,0.892906,449.256,449.355,0.947088
